sample_id,class,mask_coverage,input_full_RMSE,input_full_MAE,input_full_REL,input_full_δ1.05,input_full_δ1.10,input_full_δ1.25,input_full_n_valid,pred_full_RMSE,pred_full_MAE,pred_full_REL,pred_full_δ1.05,pred_full_δ1.10,pred_full_δ1.25,pred_full_n_valid,input_mask_RMSE,input_mask_MAE,input_mask_REL,input_mask_δ1.05,input_mask_δ1.10,input_mask_δ1.25,input_mask_n_valid,pred_mask_RMSE,pred_mask_MAE,pred_mask_REL,pred_mask_δ1.05,pred_mask_δ1.10,pred_mask_δ1.25,pred_mask_n_valid
000001694,heart-bath-bomb-train,0.037109375,0.39784324,0.076631546,0.17717849,0.962890625,0.962890625,0.962890625,16384,0.041164365,0.039652284,0.08122282,0.0162353515625,0.84747314453125,0.9935302734375,16384,2.0652382,2.0650184,4.774494,0.0,0.0,0.0,608,0.0893636,0.08839335,0.20469093,0.0,0.0,0.8618421052631579,608
000003054,square-plastic-bottle-train,0.07867432,0.5188779,0.14546752,0.22567566,0.92132568359375,0.92132568359375,0.92132568359375,16384,0.04985041,0.04943772,0.05945306,0.20611572265625,0.97784423828125,0.99981689453125,16384,1.8499018,1.8489836,2.8684795,0.0,0.0,0.0,1289,0.05183718,0.048711833,0.07592476,0.165244375484872,0.8595810705973623,0.9984484096198604,1289
000001630,flower-bath-bomb-train,0.052124023,0.44963866,0.10264523,0.1940889,0.9478759765625,0.9478759765625,0.9478759765625,16384,0.042892322,0.042686094,0.065459564,0.16339111328125,0.9459228515625,1.0,16384,1.9694488,1.96925,3.723598,0.0,0.0,0.0,854,0.053722087,0.053051744,0.10019225,0.00351288056206089,0.46604215456674475,1.0,854
000007857,square-plastic-bottle-train,0.014892578,0.10619634,0.012868762,0.007956276,0.985107421875,0.985107421875,0.985107421875,16384,0.012715592,0.0064262226,0.00373057,0.9912109375,0.99981689453125,1.0,16384,0.870211,0.8641057,0.53424436,0.0,0.0,0.0,244,0.0917433,0.085836485,0.05284304,0.4098360655737705,0.9877049180327869,1.0,244
000008101,stemless-plastic-champagne-glass-train,0.07489014,0.56586134,0.15483984,0.35979164,0.92510986328125,0.92510986328125,0.92510986328125,16384,0.05485808,0.054508314,0.09735884,0.00115966796875,0.41387939453125,0.99981689453125,16384,2.0677485,2.06756,4.8042593,0.0,0.0,0.0,1227,0.0695152,0.0687701,0.15913747,0.0008149959250203749,0.018744906275468622,1.0,1227
000002052,square-plastic-bottle-train,0.11218262,0.70365703,0.23556197,0.6042096,0.8878173828125,0.8878173828125,0.8878173828125,16384,0.11127308,0.10980719,0.20086461,0.00067138671875,0.11822509765625,0.50909423828125,16384,2.1008656,2.099808,5.3859468,0.0,0.0,0.0,1838,0.121182635,0.111340776,0.29014698,0.002176278563656148,0.013601741022850925,0.38900979325353646,1838
000005734,heart-bath-bomb-train,0.017700195,0.24929674,0.03316593,0.052998938,0.9822998046875,0.9822998046875,0.9822998046875,16384,0.03165328,0.030235419,0.041862443,0.8258056640625,0.980224609375,1.0,16384,1.8738186,1.8737608,2.9942575,0.0,0.0,0.0,290,0.09219427,0.09130498,0.1461517,0.0,0.013793103448275862,1.0,290
000002403,square-plastic-bottle-train,0.043640137,0.3785061,0.07904631,0.11541908,0.95635986328125,0.95635986328125,0.95635986328125,16384,0.035730664,0.027070891,0.040175132,0.81707763671875,0.974609375,0.98944091796875,16384,1.8118815,1.8113213,2.644792,0.0,0.0,0.0,715,0.12832893,0.10600316,0.15928884,0.193006993006993,0.45454545454545453,0.7580419580419581,715
000001426,square-plastic-bottle-train,0.030212402,0.28238764,0.0490382,0.056427203,0.96978759765625,0.96978759765625,0.96978759765625,16384,0.047993958,0.045368515,0.049929623,0.50396728515625,0.97088623046875,1.0,16384,1.6246248,1.623115,1.8676834,0.0,0.0,0.0,495,0.13162118,0.12876429,0.14714482,0.010101010101010102,0.03636363636363636,1.0,495
000008805,heart-bath-bomb-train,0.047790527,0.43711248,0.095550835,0.19137783,0.95220947265625,0.95220947265625,0.95220947265625,16384,0.07015717,0.06991685,0.1325254,0.00042724609375,0.03839111328125,0.98809814453125,16384,1.999504,1.9993677,4.004514,0.0,0.0,0.0,783,0.08128042,0.08031763,0.16043824,0.0,0.001277139208173691,1.0,783
000010361,stemless-plastic-champagne-glass-train,0.024841309,0.27212626,0.042883396,0.05554029,0.97515869140625,0.97515869140625,0.97515869140625,16384,0.04361015,0.043411992,0.05049689,0.42913818359375,0.99810791015625,1.0,16384,1.7265661,1.7262938,2.2358036,0.0,0.0,0.0,407,0.057121195,0.054642536,0.0705954,0.13513513513513514,0.9557739557739557,1.0,407
000000909,flower-bath-bomb-train,0.13012695,0.783295,0.2824904,0.88121426,0.869873046875,0.869873046875,0.869873046875,16384,0.05209527,0.045557678,0.11415577,0.0113525390625,0.5872802734375,0.90155029296875,16384,2.1714094,2.1708832,6.7719574,0.0,0.0,0.0,2132,0.10874776,0.10540086,0.3349981,0.0,0.0009380863039399625,0.24343339587242027,2132
000011237,stemless-plastic-champagne-glass-train,0.024108887,0.24507827,0.038039684,0.041383408,0.97589111328125,0.97589111328125,0.97589111328125,16384,0.033642188,0.032512568,0.032352623,0.9656982421875,0.994140625,0.9998779296875,16384,1.5783969,1.5778283,1.7165208,0.0,0.0,0.0,395,0.08103016,0.07699921,0.08390389,0.04556962025316456,0.7620253164556962,0.9949367088607595,395
000008910,stemless-plastic-champagne-glass-train,0.010498047,0.05824771,0.0058873296,0.0030675528,0.989501953125,0.989501953125,0.99249267578125,16384,0.013565734,0.008882068,0.0037269057,0.99786376953125,0.9998779296875,1.0,16384,0.56849235,0.5608024,0.29220226,0.0,0.0,0.28488372093023256,172,0.08119587,0.068283424,0.035122905,0.8081395348837209,0.9883720930232558,1.0,172
000004679,cup-with-waves-train,0.09240723,0.6117989,0.18592902,0.3853454,0.9075927734375,0.9075927734375,0.9075927734375,16384,0.02114184,0.01608492,0.032983173,0.87750244140625,0.94512939453125,0.9993896484375,16384,2.0125918,2.0120614,4.1700788,0.0,0.0,0.0,1514,0.05342202,0.049114566,0.1005716,0.12087186261558784,0.46499339498018494,0.9980184940554822,1514
000006361,stemless-plastic-champagne-glass-train,0.035461426,0.27649817,0.052012652,0.05071108,0.96453857421875,0.96453857421875,0.96453857421875,16384,0.049878,0.049706258,0.04020688,0.8270263671875,0.99957275390625,1.0,16384,1.468298,1.4667389,1.430035,0.0,0.0,0.0,581,0.05323496,0.050946485,0.049825016,0.5920826161790017,0.9879518072289156,1.0,581
000008054,stemless-plastic-champagne-glass-train,0.05029297,0.41157818,0.092225075,0.14060691,0.94970703125,0.94970703125,0.94970703125,16384,0.05018275,0.04901988,0.06195029,0.305419921875,0.946044921875,0.99896240234375,16384,1.8352648,1.8337568,2.7957568,0.0,0.0,0.0,824,0.08378712,0.07790121,0.117688015,0.010922330097087379,0.36529126213592233,0.9830097087378641,824
000006290,heart-bath-bomb-train,0.035461426,0.42092863,0.07926464,0.30012792,0.96453857421875,0.96453857421875,0.96453857421875,16384,0.06685608,0.066656515,0.16208528,0.0,0.13873291015625,0.73284912109375,16384,2.235272,2.2352357,8.463503,0.0,0.0,0.0,581,0.08886249,0.08863333,0.3354131,0.0,0.0,0.010327022375215147,581
000001446,stemless-plastic-champagne-glass-train,0.066345215,0.4604276,0.11849427,0.1684264,0.93365478515625,0.93365478515625,0.93365478515625,16384,0.028903812,0.011312619,0.01494032,0.93206787109375,0.94183349609375,0.99932861328125,16384,1.7875433,1.7860259,2.5386367,0.0,0.0,0.0,1087,0.109946124,0.1061249,0.15015246,0.0018399264029438822,0.12419503219871206,0.9898804047838087,1087
000011118,heart-bath-bomb-train,0.027404785,0.31987926,0.052921236,0.09483841,0.97259521484375,0.97259521484375,0.97259521484375,16384,0.09178123,0.09135244,0.1255576,0.00555419921875,0.20123291015625,0.9893798828125,16384,1.9322926,1.9310948,3.4606512,0.0,0.0,0.0,449,0.046622977,0.044327535,0.08002241,0.2026726057906459,0.7505567928730512,1.0,449
000005783,heart-bath-bomb-train,0.046020508,0.45405746,0.09739895,0.25527847,0.9539794921875,0.9539794921875,0.9539794921875,16384,0.055415675,0.055089068,0.11923471,0.0010986328125,0.18438720703125,0.96563720703125,16384,2.116582,2.116425,5.547059,0.0,0.0,0.0,754,0.05626096,0.05525573,0.1457464,0.007957559681697613,0.0649867374005305,1.0,754
000008437,square-plastic-bottle-train,0.018676758,0.15245086,0.02081281,0.015064755,0.9813232421875,0.9813232421875,0.9813232421875,16384,0.015056749,0.005227085,0.0035609961,0.9832763671875,0.9976806640625,1.0,16384,1.1155245,1.1143695,0.80660444,0.0,0.0,0.0,306,0.103914194,0.09992444,0.07245507,0.1111111111111111,0.8790849673202614,1.0,306
000003010,square-plastic-bottle-train,0.14959717,0.7943729,0.3070124,0.7110471,0.85040283203125,0.85040283203125,0.85040283203125,16384,0.034853537,0.027362633,0.046649687,0.83441162109375,0.89306640625,0.9871826171875,16384,2.0538218,2.0522606,4.753079,0.0,0.0,0.0,2451,0.07346842,0.064916804,0.15420663,0.08690330477356181,0.3047735618115055,0.919624643002856,2451
000001104,flower-bath-bomb-train,0.09197998,0.6171782,0.18712711,0.40748608,0.90802001953125,0.90802001953125,0.90802001953125,16384,0.060372856,0.05860111,0.1024095,0.06256103515625,0.51043701171875,0.97821044921875,16384,2.0349977,2.0344331,4.4301605,0.0,0.0,0.0,1507,0.099995665,0.09917707,0.21642694,0.0,0.0,0.7969475779694758,1507
000008384,stemless-plastic-champagne-glass-train,0.024536133,0.24267937,0.037997425,0.04008077,0.9754638671875,0.9754638671875,0.9754638671875,16384,0.040011767,0.039764144,0.033744853,0.96978759765625,0.9996337890625,1.0,16384,1.5492796,1.5486313,1.6335405,0.0,0.0,0.0,402,0.05502302,0.05164243,0.054516684,0.4552238805970149,0.9875621890547264,1.0,402
000011540,stemless-plastic-champagne-glass-train,0.01184082,0.12518857,0.013536453,0.0101732,0.9881591796875,0.9881591796875,0.9881591796875,16384,0.06017878,0.059875593,0.043331407,0.68035888671875,0.99871826171875,1.0,16384,1.1504661,1.1432023,0.8591634,0.0,0.0,0.0,194,0.0907611,0.081990354,0.060113564,0.4381443298969072,0.8969072164948454,1.0,194
000002941,stemless-plastic-champagne-glass-train,0.09106445,0.63070357,0.19031873,0.46526727,0.908935546875,0.908935546875,0.908935546875,16384,0.023468547,0.016762806,0.035225958,0.90325927734375,0.91021728515625,0.99810791015625,16384,2.0900218,2.0899343,5.1092086,0.0,0.0,0.0,1492,0.06775061,0.066133305,0.16178195,0.0006702412868632708,0.01742627345844504,0.9792225201072386,1492
000009467,heart-bath-bomb-train,0.07043457,0.58390576,0.15496004,0.51886874,0.9295654296875,0.9295654296875,0.9295654296875,16384,0.061324406,0.059915334,0.15061077,0.04095458984375,0.0648193359375,0.89715576171875,16384,2.2001376,2.2000566,7.3666773,0.0,0.0,0.0,1154,0.01903717,0.014942434,0.048805162,0.5788561525129983,0.9046793760831889,1.0,1154
000011307,stemless-plastic-champagne-glass-train,0.018920898,0.1869542,0.02569437,0.02259687,0.9810791015625,0.9810791015625,0.9810791015625,16384,0.05113112,0.05091765,0.03891266,0.90606689453125,0.99969482421875,1.0,16384,1.3591405,1.357989,1.1942811,0.0,0.0,0.0,310,0.045338612,0.04276685,0.037350558,0.8741935483870967,1.0,1.0,310
000004665,flower-bath-bomb-train,0.03894043,0.34308878,0.067653865,0.08966628,0.9610595703125,0.9610595703125,0.9610595703125,16384,0.017088901,0.013698296,0.012920028,0.97198486328125,0.99151611328125,1.0,16384,1.7386259,1.7373682,2.3026524,0.0,0.0,0.0,638,0.06010833,0.053597346,0.070587456,0.30094043887147337,0.786833855799373,1.0,638
000003665,cup-with-waves-train,0.055236816,0.4805582,0.11293587,0.24873742,0.94476318359375,0.94476318359375,0.94476318359375,16384,0.05006964,0.049539097,0.086989775,0.002685546875,0.6854248046875,0.99822998046875,16384,2.0447097,2.044576,4.5031095,0.0,0.0,0.0,905,0.06962179,0.06671995,0.14768004,0.015469613259668509,0.11602209944751381,0.9767955801104973,905
000010085,heart-bath-bomb-train,0.03338623,0.41793802,0.076364204,0.3601247,0.96661376953125,0.96661376953125,0.96661376953125,16384,0.06046312,0.0603472,0.15936585,0.0,0.1783447265625,0.73046875,16384,2.2873266,2.2872963,10.786623,0.0,0.0,0.0,547,0.07244099,0.07203592,0.34004146,0.0,0.0018281535648994515,0.02010968921389397,547
000002103,cup-with-waves-train,0.07720947,0.5239281,0.14554489,0.23818147,0.92279052734375,0.92279052734375,0.92279052734375,16384,0.058249444,0.057719417,0.084749475,0.013671875,0.67138671875,0.9996337890625,16384,1.8855429,1.8850652,3.0848734,0.0,0.0,0.0,1265,0.0647848,0.05985113,0.09928637,0.16442687747035573,0.43873517786561267,0.9968379446640316,1265
000004086,flower-bath-bomb-train,0.06842041,0.5610049,0.14673768,0.41432026,0.93157958984375,0.93157958984375,0.93157958984375,16384,0.07088417,0.06995976,0.17852119,0.00274658203125,0.0596923828125,0.60723876953125,16384,2.1447356,2.1446478,6.055507,0.0,0.0,0.0,1121,0.03455546,0.033516817,0.09463394,0.0383586083853702,0.5985727029438002,1.0,1121
000004433,square-plastic-bottle-train,0.0138549805,0.15097554,0.017763317,0.014610767,0.98614501953125,0.98614501953125,0.98614501953125,16384,0.028261948,0.027828228,0.020926159,0.99578857421875,0.99981689453125,1.0,16384,1.2826365,1.2820889,1.0545498,0.0,0.0,0.0,227,0.052090593,0.04473203,0.0368835,0.7312775330396476,0.986784140969163,1.0,227
000000959,flower-bath-bomb-train,0.089538574,0.6303535,0.18855213,0.48973244,0.91046142578125,0.91046142578125,0.91046142578125,16384,0.021343919,0.018953305,0.040370382,0.80743408203125,0.95025634765625,0.9967041015625,16384,2.1065855,2.1058202,5.4695134,0.0,0.0,0.0,1467,0.046368524,0.041651372,0.10933433,0.11315610088616224,0.46353101567825494,0.9638718473074301,1467
000004337,cup-with-waves-train,0.0715332,0.49846488,0.13326764,0.21100172,0.928466796875,0.928466796875,0.928466796875,16384,0.050289772,0.044962972,0.05663395,0.50274658203125,0.9266357421875,0.9918212890625,16384,1.8637203,1.8630179,2.9497035,0.0,0.0,0.0,1172,0.12211545,0.11594746,0.1836902,0.01877133105802048,0.04948805460750853,0.8882252559726962,1172
000008901,heart-bath-bomb-train,0.01776123,0.24153432,0.032185555,0.046900116,0.98223876953125,0.98223876953125,0.98223876953125,16384,0.044908505,0.044640586,0.05303804,0.37713623046875,0.98956298828125,1.0,16384,1.8123511,1.8121241,2.6405897,0.0,0.0,0.0,291,0.065747045,0.06423166,0.09311798,0.006872852233676976,0.6769759450171822,1.0,291
000003611,stemless-plastic-champagne-glass-train,0.049072266,0.42930812,0.09509137,0.16963372,0.950927734375,0.950927734375,0.950927734375,16384,0.033537637,0.031526294,0.052854948,0.44805908203125,0.94024658203125,0.9993896484375,16384,1.9379878,1.9377824,3.4568145,0.0,0.0,0.0,804,0.07307756,0.07112783,0.12735316,0.007462686567164179,0.1281094527363184,0.9950248756218906,804
000004035,flower-bath-bomb-train,0.16418457,0.8743105,0.35419953,1.0520884,0.8358154296875,0.8358154296875,0.8358154296875,16384,0.043753628,0.041275717,0.11265597,0.04571533203125,0.4881591796875,0.9425048828125,16384,2.157742,2.1573255,6.4079604,0.0,0.0,0.0,2690,0.06331754,0.059815157,0.18053475,0.01412639405204461,0.15650557620817843,0.8587360594795539,2690
000009009,heart-bath-bomb-train,0.048828125,0.4704219,0.10393675,0.2824883,0.951171875,0.951171875,0.951171875,16384,0.05191409,0.04620678,0.095922396,0.1820068359375,0.59716796875,0.95111083984375,16384,2.1288867,2.1286247,5.7853603,0.0,0.0,0.0,800,0.1497514,0.1492169,0.40601552,0.0,0.0,0.0,800
000009395,stemless-plastic-champagne-glass-train,0.009887695,0.057817213,0.0055961013,0.0029528418,0.99017333984375,0.99017333984375,0.99371337890625,16384,0.023926368,0.02104067,0.009334128,0.99847412109375,0.99945068359375,1.0,16384,0.5814463,0.5659662,0.29863802,0.006172839506172839,0.006172839506172839,0.36419753086419754,162,0.09195398,0.064480014,0.033302147,0.8518518518518519,0.9444444444444444,1.0,162
000010860,square-plastic-bottle-train,0.06237793,0.45770884,0.11428627,0.17199221,0.9376220703125,0.9376220703125,0.9376220703125,16384,0.05069434,0.050023492,0.057778947,0.20526123046875,0.97052001953125,0.99993896484375,16384,1.832626,1.8321588,2.7572606,0.0,0.0,0.0,1022,0.06568767,0.059757963,0.09070308,0.15949119373776907,0.5958904109589042,1.0,1022
000004071,square-plastic-bottle-train,0.020263672,0.19923054,0.028345942,0.02581696,0.979736328125,0.979736328125,0.979736328125,16384,0.04278534,0.042353377,0.03744563,0.93499755859375,0.99932861328125,1.0,16384,1.399577,1.3988552,1.2740515,0.0,0.0,0.0,332,0.06738758,0.059600998,0.054912187,0.3885542168674699,0.9668674698795181,1.0,332
000008570,stemless-plastic-champagne-glass-train,0.023071289,0.23964866,0.036381602,0.03960062,0.9769287109375,0.9769287109375,0.9769287109375,16384,0.02059315,0.008562936,0.009101577,0.97479248046875,0.979248046875,0.99951171875,16384,1.5777532,1.5769211,1.7164458,0.0,0.0,0.0,378,0.12398792,0.11922592,0.13044469,0.007936507936507936,0.12962962962962962,0.9814814814814815,378
000008214,square-plastic-bottle-train,0.024780273,0.22607993,0.03556934,0.033522017,0.9752197265625,0.9752197265625,0.9752197265625,16384,0.03932428,0.038129322,0.0307907,0.9696044921875,0.9949951171875,1.0,16384,1.4361802,1.4353893,1.3527704,0.0,0.0,0.0,406,0.08623418,0.07891391,0.07415257,0.23399014778325122,0.7980295566502463,1.0,406
000004438,heart-bath-bomb-train,0.023132324,0.30965388,0.04709202,0.10186291,0.97686767578125,0.97686767578125,0.97686767578125,16384,0.02798149,0.02466548,0.038973354,0.813720703125,0.97613525390625,0.99560546875,16384,2.035949,2.0357668,4.403488,0.0,0.0,0.0,379,0.10669458,0.10628982,0.22958358,0.0,0.0,0.8100263852242744,379
000000772,flower-bath-bomb-train,0.12579346,0.7964346,0.28242916,1.1371453,0.87420654296875,0.87420654296875,0.87420654296875,16384,0.096956365,0.095129274,0.28117853,0.008125610948191593,0.014540566959921798,0.1443670576735093,16368,2.2455416,2.2451813,9.039781,0.0,0.0,0.0,2061,0.06151974,0.0560715,0.21974798,0.06259097525473072,0.1101407083939835,0.6695778748180495,2061
000004225,heart-bath-bomb-train,0.030822754,0.3481076,0.061103076,0.11891502,0.96917724609375,0.96917724609375,0.96917724609375,16384,0.018284434,0.007775261,0.013184557,0.968017578125,0.96923828125,0.99871826171875,16384,1.9827949,1.9824016,3.8580272,0.0,0.0,0.0,505,0.09959613,0.098610654,0.19225588,0.0,0.0019801980198019802,0.9584158415841584,505
000011237,heart-bath-bomb-train,0.03137207,0.34791037,0.061617047,0.115308404,0.9686279296875,0.9686279296875,0.9686279296875,16384,0.022483964,0.015661081,0.024428815,0.953857421875,0.966552734375,0.9991455078125,16384,1.9642457,1.9640733,3.6755116,0.0,0.0,0.0,514,0.10177585,0.10078009,0.18879801,0.0,0.0038910505836575876,0.9785992217898832,514
000003230,stemless-plastic-champagne-glass-train,0.022338867,0.19256857,0.028760612,0.023795748,0.9776611328125,0.9776611328125,0.9776611328125,16384,0.0072454563,0.003089839,0.0024349086,0.9974365234375,1.0,1.0,16384,1.2884121,1.2874696,1.0652175,0.0,0.0,0.0,366,0.03714521,0.03197697,0.026314016,0.9180327868852459,1.0,1.0,366
000001763,stemless-plastic-champagne-glass-train,0.013183594,0.11118544,0.012747049,0.008339542,0.98681640625,0.98681640625,0.98681640625,16384,0.042962793,0.04226934,0.02203234,0.99169921875,0.9989013671875,1.0,16384,0.968347,0.9668873,0.6325698,0.0,0.0,0.0,216,0.097177215,0.090916984,0.059204463,0.3888888888888889,0.9166666666666666,1.0,216
000000632,flower-bath-bomb-train,0.17163086,0.927898,0.38434392,1.5193554,0.828369140625,0.828369140625,0.828369140625,16384,0.043005943,0.040991466,0.10595174,0.0823974609375,0.4661865234375,0.947265625,16384,2.2397654,2.2393637,8.85246,0.0,0.0,0.0,2812,0.041747965,0.030747792,0.13581678,0.44559032716927455,0.5832147937411095,0.7098150782361309,2812
000004752,stemless-plastic-champagne-glass-train,0.025024414,0.2641301,0.04174292,0.0507467,0.9749755859375,0.9749755859375,0.9749755859375,16384,0.048859388,0.04854899,0.051060986,0.3968505859375,0.99627685546875,1.0,16384,1.6696903,1.6680878,2.0278876,0.0,0.0,0.0,410,0.04896488,0.040374544,0.050728157,0.6536585365853659,0.8731707317073171,1.0,410
000006220,square-plastic-bottle-train,0.017089844,0.14088438,0.01838702,0.012967617,0.98291015625,0.98291015625,0.98291015625,16384,0.051784415,0.051031247,0.03506366,0.96368408203125,0.99810791015625,1.0,16384,1.07769,1.0759033,0.7587909,0.0,0.0,0.0,280,0.10456727,0.1003814,0.07101464,0.2,0.8928571428571429,1.0,280
000004683,stemless-plastic-champagne-glass-train,0.008056641,0.06968074,0.0061133504,0.0036111292,0.991943359375,0.991943359375,0.9920654296875,16384,0.014258824,0.013453943,0.006726037,1.0,1.0,1.0,16384,0.77631104,0.75879645,0.44821775,0.0,0.0,0.015151515151515152,132,0.036572836,0.030863112,0.017382419,1.0,1.0,1.0,132
000004318,square-plastic-bottle-train,0.026062012,0.19397852,0.031238377,0.024220014,0.97393798828125,0.97393798828125,0.97393798828125,16384,0.04612974,0.044552162,0.031059856,0.9632568359375,0.99432373046875,1.0,16384,1.2015717,1.1986172,0.9293225,0.0,0.0,0.0,427,0.10952407,0.10565377,0.08237202,0.05152224824355972,0.7822014051522248,1.0,427
000001866,square-plastic-bottle-train,0.042297363,0.30558878,0.062744856,0.062442042,0.95770263671875,0.95770263671875,0.95770263671875,16384,0.036343157,0.03181722,0.024090242,0.95770263671875,0.9803466796875,0.99981689453125,16384,1.4858699,1.4834224,1.4762633,0.0,0.0,0.0,693,0.111000285,0.10420981,0.104569085,0.03463203463203463,0.5411255411255411,0.9956709956709957,693
000009448,heart-bath-bomb-train,0.033203125,0.35667184,0.06498551,0.1201011,0.966796875,0.966796875,0.966796875,16384,0.047106683,0.04688701,0.07590644,0.01861572265625,0.75860595703125,1.0,16384,1.9573989,1.9572108,3.6171627,0.0,0.0,0.0,544,0.06468607,0.06387377,0.11793978,0.007352941176470588,0.14154411764705882,1.0,544
000004140,heart-bath-bomb-train,0.0657959,0.5391424,0.13827834,0.3496565,0.9342041015625,0.9342041015625,0.9342041015625,16384,0.038177904,0.03645899,0.07622965,0.0186767578125,0.9161376953125,0.98956298828125,16384,2.1018612,2.1016254,5.314259,0.0,0.0,0.0,1078,0.075867124,0.07403473,0.18838549,0.0027829313543599257,0.013914656771799629,0.8413729128014842,1078
000011535,square-plastic-bottle-train,0.018188477,0.15140545,0.020358562,0.014874898,0.9818115234375,0.9818115234375,0.9818115234375,16384,0.058864396,0.058142688,0.034607828,0.848388671875,0.99859619140625,1.0,16384,1.1226473,1.119311,0.81781983,0.0,0.0,0.0,298,0.056893434,0.041960243,0.031607173,0.7751677852348994,0.9496644295302014,1.0,298
000010486,square-plastic-bottle-train,0.026306152,0.27134526,0.044000685,0.053304996,0.97369384765625,0.97369384765625,0.97369384765625,16384,0.06184922,0.061725616,0.06387167,0.01544189453125,0.98980712890625,1.0,16384,1.6729909,1.6726385,2.026332,0.0,0.0,0.0,431,0.07103128,0.06951701,0.08413476,0.01160092807424594,0.9025522041763341,1.0,431
000001032,heart-bath-bomb-train,0.037109375,0.4198752,0.08088116,0.25324553,0.962890625,0.962890625,0.962890625,16384,0.06701293,0.06675964,0.15680385,0.000244140625,0.11102294921875,0.88677978515625,16384,2.1796079,2.1795344,6.824301,0.0,0.0,0.0,608,0.071882635,0.068855576,0.21387635,0.0,0.003289473684210526,0.7006578947368421,608
000003087,cup-with-waves-train,0.055114746,0.4161571,0.09767425,0.13476029,0.94488525390625,0.94488525390625,0.94488525390625,16384,0.021696584,0.020726921,0.024388444,0.97381591796875,0.99871826171875,1.0,16384,1.7726516,1.7721982,2.4450862,0.0,0.0,0.0,903,0.039614722,0.03497526,0.04791078,0.5725359911406424,0.9811738648947951,1.0,903
000002260,heart-bath-bomb-train,0.024230957,0.27779752,0.043236732,0.060559522,0.97576904296875,0.97576904296875,0.97576904296875,16384,0.048776846,0.048613466,0.055390034,0.3275146484375,0.992919921875,1.0,16384,1.784609,1.7843592,2.4992626,0.0,0.0,0.0,397,0.034575947,0.032844227,0.045971267,0.5894206549118388,0.9974811083123426,1.0,397
000005091,heart-bath-bomb-train,0.032348633,0.37298763,0.06707075,0.15899244,0.9676513671875,0.9676513671875,0.9676513671875,16384,0.06275119,0.06262389,0.12435262,0.00030517578125,0.25433349609375,0.98907470703125,16384,2.0737982,2.0733721,4.914966,0.0,0.0,0.0,530,0.06202984,0.060172204,0.14040452,0.0,0.10377358490566038,1.0,530
000007561,stemless-plastic-champagne-glass-train,0.023742676,0.32362816,0.049865067,0.12500054,0.97625732421875,0.97625732421875,0.97625732421875,16384,0.085394315,0.08532359,0.15947857,0.0,0.0,0.97674560546875,16384,2.1003006,2.1002295,5.264804,0.0,0.0,0.0,389,0.084835686,0.084442146,0.21156648,0.0,0.0,0.9794344473007712,389
000005559,heart-bath-bomb-train,0.058288574,0.4968056,0.119927675,0.27291045,0.94171142578125,0.94171142578125,0.94171142578125,16384,0.07521865,0.07488468,0.12941062,0.000244140625,0.16461181640625,0.98651123046875,16384,2.0577602,2.0574818,4.6820574,0.0,0.0,0.0,955,0.064578,0.060820438,0.13649884,0.004188481675392671,0.2356020942408377,0.9958115183246073,955
000011037,stemless-plastic-champagne-glass-train,0.015625,0.1886195,0.023563653,0.023863368,0.984375,0.984375,0.984375,16384,0.008476891,0.0032292847,0.003036378,0.98809814453125,0.99981689453125,1.0,16384,1.508956,1.5080738,1.5272558,0.0,0.0,0.0,256,0.0630705,0.061307974,0.062298305,0.24609375,0.98828125,1.0,256
000005809,square-plastic-bottle-train,0.02532959,0.25710103,0.04090801,0.046341058,0.97467041015625,0.97467041015625,0.97467041015625,16384,0.044550557,0.04430588,0.04673896,0.530029296875,0.99853515625,1.0,16384,1.6154358,1.6150285,1.8295226,0.0,0.0,0.0,415,0.064388335,0.06193069,0.07018176,0.09156626506024096,0.9421686746987952,1.0,415
000005527,stemless-plastic-champagne-glass-train,0.032592773,0.2579797,0.04649189,0.043770786,0.9674072265625,0.9674072265625,0.9674072265625,16384,0.049926423,0.049452096,0.04702215,0.5189208984375,0.998779296875,0.99993896484375,16384,1.4289757,1.4264479,1.3429599,0.0,0.0,0.0,534,0.0737957,0.06857577,0.06344053,0.22284644194756553,0.9681647940074907,0.99812734082397,534
000004163,cup-with-waves-train,0.14385986,0.80335486,0.3046469,0.80728596,0.85614013671875,0.85614013671875,0.85614013671875,16384,0.06866616,0.066743046,0.1429748,0.04071044921875,0.087646484375,0.97430419921875,16384,2.1180568,2.1176643,5.6116138,0.0,0.0,0.0,2357,0.04333625,0.03577305,0.0965204,0.28171404327535005,0.5922783198981757,0.9643614764531183,2357
000003359,square-plastic-bottle-train,0.01739502,0.102784164,0.013526022,0.007875371,0.98260498046875,0.98260498046875,0.98260498046875,16384,0.009040164,0.0030131831,0.0016121338,0.9976806640625,0.9998779296875,1.0,16384,0.77931625,0.7775802,0.4527371,0.0,0.0,0.0,285,0.06336697,0.052281965,0.030277327,0.8736842105263158,0.9929824561403509,1.0,285
000003152,square-plastic-bottle-train,0.0119018555,0.09330793,0.010120571,0.0061906716,0.98809814453125,0.98809814453125,0.98809814453125,16384,0.029261846,0.027707476,0.015581831,0.99420166015625,0.99969482421875,1.0,16384,0.8552857,0.85033554,0.5201434,0.0,0.0,0.0,195,0.08014021,0.06743808,0.041838806,0.6358974358974359,0.9794871794871794,1.0,195
